"url","gsc_reason","last_crawled","url_type","current_local_source_expected_route","current_live_production_status","redirect_chain","redirect_hops","final_destination","final_status","robots_allowed","meta_robots","x_robots_tag","declared_canonical","expected_canonical","in_live_sitemap","in_local_sitemap","internal_links_pointing_to_url","live_content_type","live_title","live_h1","local_canonical","local_meta_robots","local_title","local_h1","should_index","required_action","confidence","fetch_error"
"https://sashabd.com/?m=53162700121840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=53162700121840 [200]","0","https://sashabd.com/?m=53162700121840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=33964473041840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=33964473041840 [200]","0","https://sashabd.com/?m=33964473041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=12516958051840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=12516958051840 [200]","0","https://sashabd.com/?m=12516958051840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=99763633041840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=99763633041840 [200]","0","https://sashabd.com/?m=99763633041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=59883143031840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=59883143031840 [200]","0","https://sashabd.com/?m=59883143031840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=19037047041840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=19037047041840 [200]","0","https://sashabd.com/?m=19037047041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=65651695041840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=65651695041840 [200]","0","https://sashabd.com/?m=65651695041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=63285694011840","Alternate page with proper canonical tag","2026-04-22","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=63285694011840 [200]","0","https://sashabd.com/?m=63285694011840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=79578254111840","Alternate page with proper canonical tag","2026-04-21","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=79578254111840 [200]","0","https://sashabd.com/?m=79578254111840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=116614675031840","Alternate page with proper canonical tag","2026-04-21","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=116614675031840 [200]","0","https://sashabd.com/?m=116614675031840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=97598172021840","Alternate page with proper canonical tag","2026-04-21","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=97598172021840 [200]","0","https://sashabd.com/?m=97598172021840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP - VALID ALTERNATE CANONICAL; CURRENT SOURCE ALSO STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/led-display/accessories/power-supply/-2","Not found (404)","2026-08-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/accessories/power-supply/-2 [301] -> https://sashabd.com/led-display/accessories/power-supply/-2/ | https://sashabd.com/led-display/accessories/power-supply/-2/ [404]","1","https://sashabd.com/led-display/accessories/power-supply/-2/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/about/-1","Not found (404)","2026-08-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/about/-1 [301] -> https://sashabd.com/about/-1/ | https://sashabd.com/about/-1/ [404]","1","https://sashabd.com/about/-1/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/blog/led-display-accessories-brands-and-compatibility-notes/-6","Not found (404)","2026-08-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/blog/led-display-accessories-brands-and-compatibility-notes/-6 [301] -> https://sashabd.com/blog/led-display-accessories-brands-and-compatibility-notes/-6/ | https://sashabd.com/blog/led-display-accessories-brands-and-compatibility-notes/-6/ [404]","1","https://sashabd.com/blog/led-display-accessories-brands-and-compatibility-notes/-6/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/blog/led-display-installation-guide/-5","Not found (404)","2026-08-03","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/blog/led-display-installation-guide/-5 [301] -> https://sashabd.com/blog/led-display-installation-guide/-5/ | https://sashabd.com/blog/led-display-installation-guide/-5/ [404]","1","https://sashabd.com/blog/led-display-installation-guide/-5/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/indoor-led/p1-35-indoor-led-display/","Not found (404)","2026-07-29","LEGACY URL","NO GENERATED HTML ROUTE","404","https://sashabd.com/led-display/indoor-led/p1-35-indoor-led-display/ [404]","0","https://sashabd.com/led-display/indoor-led/p1-35-indoor-led-display/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/pa-system-4","Not found (404)","2026-07-25","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/pa-system-4 [301] -> https://sashabd.com/control-systems/pa-system-4/ | https://sashabd.com/control-systems/pa-system-4/ [404]","1","https://sashabd.com/control-systems/pa-system-4/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/","Not found (404)","2026-07-25","LEGACY URL","NO GENERATED HTML ROUTE","404","https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/ [404]","0","https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/price-guide-bangladesh/-0","Not found (404)","2026-07-23","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/price-guide-bangladesh/-0 [301] -> https://sashabd.com/led-display/price-guide-bangladesh/-0/ | https://sashabd.com/led-display/price-guide-bangladesh/-0/ [404]","1","https://sashabd.com/led-display/price-guide-bangladesh/-0/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/price-guide/-0","Not found (404)","2026-07-23","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/price-guide/-0 [301] -> https://sashabd.com/led-display/price-guide/-0/ | https://sashabd.com/led-display/price-guide/-0/ [404]","1","https://sashabd.com/led-display/price-guide/-0/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/accessories/receiving-card/-0","Not found (404)","2026-07-15","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/accessories/receiving-card/-0 [301] -> https://sashabd.com/led-display/accessories/receiving-card/-0/ | https://sashabd.com/led-display/accessories/receiving-card/-0/ [404]","1","https://sashabd.com/led-display/accessories/receiving-card/-0/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/-0","Not found (404)","2026-07-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/-0 [301] -> https://sashabd.com/led-display/-0/ | https://sashabd.com/led-display/-0/ [404]","1","https://sashabd.com/led-display/-0/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/digital-podium-6","Not found (404)","2026-07-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/digital-podium-6 [301] -> https://sashabd.com/control-systems/digital-podium-6/ | https://sashabd.com/control-systems/digital-podium-6/ [404]","1","https://sashabd.com/control-systems/digital-podium-6/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display","Not found (404)","2026-07-05","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display [301] -> https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/ | https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/ [404]","1","https://sashabd.com/led-display/indoor-led/p1-77-indoor-led-display/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/contact/-4","Not found (404)","2026-07-04","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/contact/-4 [301] -> https://sashabd.com/contact/-4/ | https://sashabd.com/contact/-4/ [404]","1","https://sashabd.com/contact/-4/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/services-support/-2","Not found (404)","2026-07-02","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/services-support/-2 [301] -> https://sashabd.com/services-support/-2/ | https://sashabd.com/services-support/-2/ [404]","1","https://sashabd.com/services-support/-2/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/rent-guide/-3","Not found (404)","2026-06-25","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/rent-guide/-3 [301] -> https://sashabd.com/led-display/rent-guide/-3/ | https://sashabd.com/led-display/rent-guide/-3/ [404]","1","https://sashabd.com/led-display/rent-guide/-3/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/billboard-led-display-1","Not found (404)","2026-06-21","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/billboard-led-display-1 [301] -> https://sashabd.com/led-display/billboard-led-display-1/ | https://sashabd.com/led-display/billboard-led-display-1/ [404]","1","https://sashabd.com/led-display/billboard-led-display-1/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/turnstile-gate-system-6","Not found (404)","2026-06-20","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/turnstile-gate-system-6 [301] -> https://sashabd.com/control-systems/turnstile-gate-system-6/ | https://sashabd.com/control-systems/turnstile-gate-system-6/ [404]","1","https://sashabd.com/control-systems/turnstile-gate-system-6/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/waterproof-outdoor-led-display-2","Not found (404)","2026-06-11","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/waterproof-outdoor-led-display-2 [301] -> https://sashabd.com/led-display/waterproof-outdoor-led-display-2/ | https://sashabd.com/led-display/waterproof-outdoor-led-display-2/ [404]","1","https://sashabd.com/led-display/waterproof-outdoor-led-display-2/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/indoor-led-video-wall-guide/-4","Not found (404)","2026-06-01","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/indoor-led-video-wall-guide/-4 [301] -> https://sashabd.com/led-display/indoor-led-video-wall-guide/-4/ | https://sashabd.com/led-display/indoor-led-video-wall-guide/-4/ [404]","1","https://sashabd.com/led-display/indoor-led-video-wall-guide/-4/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/accessories/controller/-1","Not found (404)","2026-05-31","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/accessories/controller/-1 [301] -> https://sashabd.com/led-display/accessories/controller/-1/ | https://sashabd.com/led-display/accessories/controller/-1/ [404]","1","https://sashabd.com/led-display/accessories/controller/-1/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/digital-podium-7","Not found (404)","2026-05-24","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/digital-podium-7 [301] -> https://sashabd.com/control-systems/digital-podium-7/ | https://sashabd.com/control-systems/digital-podium-7/ [404]","1","https://sashabd.com/control-systems/digital-podium-7/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/rental-display/-2","Not found (404)","2026-05-22","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/rental-display/-2 [301] -> https://sashabd.com/led-display/rental-display/-2/ | https://sashabd.com/led-display/rental-display/-2/ [404]","1","https://sashabd.com/led-display/rental-display/-2/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/-4","Not found (404)","2026-05-18","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/-4 [301] -> https://sashabd.com/control-systems/-4/ | https://sashabd.com/control-systems/-4/ [404]","1","https://sashabd.com/control-systems/-4/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/-4","Not found (404)","2026-05-08","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/-4 [301] -> https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/-4/ | https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/-4/ [404]","1","https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/-4/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/control-systems/pa-system-5","Not found (404)","2026-05-03","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/control-systems/pa-system-5 [301] -> https://sashabd.com/control-systems/pa-system-5/ | https://sashabd.com/control-systems/pa-system-5/ [404]","1","https://sashabd.com/control-systems/pa-system-5/","404","true","","","","","false","false","0","text/html","404 Not Found","404","","","","","INTENTIONAL REMOVAL","KEEP 404 - NO VERIFIED REPLACEMENT, SITEMAP ENTRY, GENERATED ROUTE, OR INTERNAL LINK","HIGH",""
"https://sashabd.com/_next/static/media/6ea8d1bb8ea4af7a-s.p.524499be.woff2","Crawled - currently not indexed","2026-08-05","STATIC ASSET","NO GENERATED HTML ROUTE","200","https://sashabd.com/_next/static/media/6ea8d1bb8ea4af7a-s.p.524499be.woff2 [200]","0","https://sashabd.com/_next/static/media/6ea8d1bb8ea4af7a-s.p.524499be.woff2","200","true","","","","","false","false","174","font/woff2","","","","","","","SYSTEM/RESOURCE URL","NO PAGE-INDEXING ACTION REQUIRED","HIGH",""
"https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","Crawled - currently not indexed","2026-07-27","HTML PAGE","out/led-display/accessories/controller/huidu-hd-a5l/index.html","200","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/ [200]","0","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","200","true","index, follow","","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","true","true","19","text/html","Huidu HD A5L LED Controller","Huidu HD A5L LED Controller","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","index, follow","Huidu HD A5L LED Controller","Huidu HD A5L LED Controller","YES","KEEP INDEXABLE - CURRENT TECHNICAL, CONTENT-DEPTH, SITEMAP, AND INTERNAL-LINK SIGNALS PASS; REQUEST RECRAWL AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/blog/led-display-installation-guide/","Crawled - currently not indexed","2026-07-26","HTML PAGE","out/blog/led-display-installation-guide/index.html","200","https://sashabd.com/blog/led-display-installation-guide/ [200]","0","https://sashabd.com/blog/led-display-installation-guide/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/led-display-installation-guide/","https://sashabd.com/blog/led-display-installation-guide/","true","true","3","text/html","LED Display Installation Guide","LED Display Installation Guide","https://sashabd.com/blog/led-display-installation-guide/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display Installation Guide","LED Display Installation Guide","YES","KEEP INDEXABLE - CURRENT TECHNICAL, CONTENT-DEPTH, SITEMAP, AND INTERNAL-LINK SIGNALS PASS; REQUEST RECRAWL AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/favicon.ico","Crawled - currently not indexed","2026-07-23","STATIC ASSET","NO GENERATED HTML ROUTE","200","https://sashabd.com/favicon.ico [200]","0","https://sashabd.com/favicon.ico","200","true","","","","","false","false","0","image/x-icon","","","","","","","SYSTEM/RESOURCE URL","NO PAGE-INDEXING ACTION REQUIRED","HIGH",""
"https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/","Crawled - currently not indexed","2026-07-22","HTML PAGE","out/led-display/accessories/power-supply/g-energy-5v-40a-200w/index.html","200","https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/ [200]","0","https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/","200","true","index, follow","","https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/","https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/","true","true","19","text/html","G-Energy 5V 40A LED Power Supply","G-Energy 5V 40A LED Display Power Supply","https://sashabd.com/led-display/accessories/power-supply/g-energy-5v-40a-200w/","index, follow","G-Energy 5V 40A LED Power Supply","G-Energy 5V 40A LED Display Power Supply","YES","KEEP INDEXABLE - CURRENT TECHNICAL, CONTENT-DEPTH, SITEMAP, AND INTERNAL-LINK SIGNALS PASS; REQUEST RECRAWL AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/control-systems/pa-system/wireless-conference-microphone-system/","Crawled - currently not indexed","2026-07-21","LEGACY URL","out/control-systems/pa-system/wireless-conference-microphone-system/index.html","301","https://sashabd.com/control-systems/pa-system/wireless-conference-microphone-system/ [301] -> https://sashabd.com/pa-system/wireless-conference-microphone-system/ | https://sashabd.com/pa-system/wireless-conference-microphone-system/ [200]","1","https://sashabd.com/pa-system/wireless-conference-microphone-system/","200","true","index, follow","","https://sashabd.com/pa-system/wireless-conference-microphone-system/","https://sashabd.com/pa-system/wireless-conference-microphone-system/","false","false","0","text/html","Wireless Conference Microphone System","Wireless Conference Microphone System","https://sashabd.com/pa-system/wireless-conference-microphone-system/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
